event_id	read_evidence_rows	hq_spanning_reads	hq_supporting_reads	supporting_strands	both_strands_supported	read_support_fraction	platforms	supporting_callers	validation_status	validation_reason
EV_5df414a45f651a	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e8da9f499c788f	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_66789f9c810129	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_ea6c81b4cc6cb6	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_032883e14b93c7	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_b5922e5ae5cd73	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_6a9edc71c8886b	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_eded6f0114e434	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_7f4399f7fd8a52	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_494bf8ea7cac17	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_235080d18975f5	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e6ccb1cb2b0160	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e89492b52cf7c3	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_96f61271a2537a	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_b4c35dd83690fd	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_497ab9cd619845	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_1d6200fca39c7c	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_ef050ed335ce69	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_7507e02a388388	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_cdf1100b1929fe	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_65ffe0287475c1	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_b678182cc81d99	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_bc80a72f964119	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_249f271b0f5f14	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_7251aab85fee93	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_2657e670bff7b1	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_71c2943a5827c9	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_2301a4174db5d1	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_7b6d032fd95af3	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_a695e64d49365c	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_79e70074f985b9	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_5e49eb70a7f2d8	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_86f30490d8f8ce	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_4814288bc6005b	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_c40132aec47fff	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_0372d97edf5a0f	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_f82a41731d5551	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_36ee0b751bcdc2	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_3d39a5476fef52	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e66860784cc474	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_da8a3ea92ab0ee	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_1d4f5072a1d579	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_90eb546f2f61c7	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_37c5df70bf6c56	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_2601676296b9ff	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_b51184a2d47455	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_8054d43513871c	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_9ce478084732ea	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_5ffb0c2c703624	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_b1ed6e58367957	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_64a9e353379fac	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_69e36c89ced85b	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_1c5bb7d02ee531	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e3505882e938cc	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_1b500a491c4055	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_316fc9a6f3a252	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_7c0a3108f1572d	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_df906bbb90ed32	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_19f623d2fce6b4	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_4153b4916ab6b7	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_b44ad85fa02f52	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_1ca907ae38db6e	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_ea7d8d403970d3	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_cf5f417167786d	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_51870115b768c3	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_c5d2b43c748680	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_a02d428f8bd36d	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_b3e523c55d1bea	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_59038733c8e17f	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_a5511e0f2dc2bd	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_b0d505c6ab962c	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_fab765c314d58c	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e335d0d65e9076	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_d22a6fd27d1bc0	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_7eb3ccc70e0b04	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_4cbedb709caa60	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_6f10221e3c1ef0	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_d9950905383a47	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_7ee2c3e5ffc6ac	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_2d232f0117d1b1	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_215286036a0cc4	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e39bfd83c4b883	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_42f455beaa157e	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_92a1ddef51c28e	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_1fe2930f0261d3	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_ff9b68d949c886	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_27237b6e2aa494	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_3649a2083398e5	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_55c71659d6e48f	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_4b43a173e792d9	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_0202fd4ad99fc4	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_184e1e478badf0	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_1697aa3e1bc111	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_334091678006ab	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_1e52041f151046	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_63a632e7adf21d	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_5fd29e71a4f3ac	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_33c22403b8dba2	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_228f4612fb861d	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e694626b0c7bdc	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_68ad032caf721d	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_18e4a76cf6075c	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e34d7090ec9021	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_a7b115dc5efb98	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_84775c58d888cf	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_3d211e767a0d57	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_f0b64aa3e323a1	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_8605f65d665cdb	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_9184488671e31b	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_23cfcbde9b6dc5	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_03b02431864f14	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_36877e904efc4b	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_12476f4d566754	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_1d258838d91596	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_acfb25466af172	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_03bdeb4893cf05	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_0b1450451a6946	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e26ca9554e0581	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e0d1b3c582aa19	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_38a8a3a22133dd	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_473d74cc2d1da4	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_9b4d7bacf15afd	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_4973c058a1eea5	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_8e2120ff8ce34b	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_71d4abaa4d1d5a	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_65aeb586f2996f	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_ed6c92dac566ee	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_232fac84528067	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_534ef52679d1c4	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_9b045bff5833c9	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_b7d8bfdad1ae72	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_ceae0904736e67	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_7bce934d4f847a	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_a4d006d2d95040	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_1d4cccd12994d6	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_1f23e5da2fe847	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_c79ebe82339a4b	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_f845b8ec293d6d	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_c5dfba2b5021bd	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_7ce9561438e925	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_8e10eef13e73ac	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_5d12b5dd7134c3	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_5499c131a31505	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_5a089af2e5f791	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_d489f75a528691	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_6611f67bd5ac52	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_16e7a0c958ed9e	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_dc6da5ea6f4ded	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_0c4c62b8d75365	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_02c4efc95d6f80	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_53449fd222a696	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_929df63009f78d	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e0929896dff4a9	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_0b4fe97c1bdb43	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e0597775424af2	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_633ab909fd446c	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_bd78ba82e7d6cf	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_8d2baca8bf97d5	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_ea3f01570904d5	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_525efb6eb8f4e5	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_8e59a817dbeae2	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_0818ec1843db64	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e27ceeaf672f37	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_f97d4bedadf594	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_cbeedec63f8099	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_ac93ece98851a7	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_516800b4c3db65	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_f2231f5f559686	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_46aa22f22d1479	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_022db0398a65bd	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_cdd1ae6aa0ec3e	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_9d40bfa1626e3d	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_6578066c4624b9	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_207820206f33e8	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_311bb184d9b16d	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_a07efdf8012776	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_172f32483d536c	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_bce0388e2bc63d	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_8361fe776aba89	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_445d8ec2c50e4c	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_8c4fd3f276e526	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_a0c7947332caf0	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_9ac24e21161be7	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_10e9beea517b8c	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_72bca70589b513	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_b141703d48e57f	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_73ea29f99c8da7	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_2f044dcb8fd5b5	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_7464f69b22d446	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_a69aa21cb791ef	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_4c9cd36f47f409	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_a6c76214e9b0ed	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_c455cad1743606	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_f2a620b269375f	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_10c154c707ab93	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_5bf3f5a58d2df0	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_42a9d8bdf79822	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_a69a7e2d3d2c2a	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_641e9fe6a11810	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_24953395a31117	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_be6f5c071ea2fb	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_0362ed2309854a	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_588918aa44ad33	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_4ea1a420e0086d	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_24ccc57fa427ae	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_1a51f990e51664	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_a017fc28ab4998	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_df73b62c2d2551	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_ed2c2c5f78951e	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_7ab88ce1a3d916	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_263b8f78d3c997	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_7982c301df92fe	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_92fbe0929d1295	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_02a5eafd3b9978	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_2671854d4ae816	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_d1e3e6dbd038b3	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e4a757112f6244	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_494ba258c2c335	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_7d06b031898c23	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_1dfd598d8becdb	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_d833dc2e84badc	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_285d82e628c8ac	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_64ec657c5d7c8d	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e46ccbcd49a5c0	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_2308faf61ce17d	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_9058aed78595c3	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_282eeb4743e866	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_bd999fefa5c033	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_dd19fc814a9f8f	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_f1e9b848b30537	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_e6a4b38ece3fd9	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_713471c53a9b20	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_f92e1920c99992	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_18305c9f47e74a	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_393655cfc5fa78	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
EV_5c94cb6fb97b7b	0	0	0	-	0	0.00000000	-	-	assembly_only_unvalidated	no_read_evidence
